,day_num,date,machineID,volt,rotate,pressure,vibration
37,38,2015-02-07,1.0,0.7777974209245597,0.944634443503621,0.6605894889182654,0.6876727439787096
38,39,2015-02-08,1.0,0.7496049087466392,0.9095267090866475,0.6671792293192155,0.6591274580333117
39,40,2015-02-09,1.0,0.7853619630627262,0.9039519051719436,0.6630571199136528,0.685425006648894
40,41,2015-02-10,1.0,0.7580740338775228,0.9247331350144206,0.6341100948991684,0.6796162842906665
41,42,2015-02-11,1.0,0.7896939726276226,0.8889330083985301,0.6263062765936418,0.6265508216444757
42,43,2015-02-12,1.0,0.7700570100328714,0.8817464360619071,0.6586213035417067,0.6467713752108489
43,44,2015-02-13,1.0,0.7964968847339849,0.907211876465588,0.6495157951023945,0.6623513855545333
44,45,2015-02-14,1.0,0.778688832009275,0.8882120245473756,0.6687610040610389,0.6587468193068916
45,46,2015-02-15,1.0,0.7609865092524748,0.8906142456479553,0.6719340573020701,0.6784729818265017
46,47,2015-02-16,1.0,0.7924710587706068,0.9332225330339374,0.6593455498532153,0.6718294682040831
47,48,2015-02-17,1.0,0.7861197989277022,0.900501892950065,0.643124968448569,0.6649099158380337
48,49,2015-02-18,1.0,0.7785090790863253,0.9218649627383612,0.6542790584869189,0.6545749315363497
49,50,2015-02-19,1.0,0.7841249759063068,0.9148818329279846,0.6799089220557418,0.643531667835373
50,51,2015-02-20,1.0,0.7635096694568141,0.8800867411275722,0.6724655379845826,0.6441766897002364
51,52,2015-02-21,1.0,0.7885831601333854,0.9153551659562296,0.6824449515531017,0.6315824921265145
52,53,2015-02-22,1.0,0.8024734051924035,0.9003293602919273,0.6545987118479414,0.6441450690322637
53,54,2015-02-23,1.0,0.7793090227393439,0.910785596262755,0.6428950887826513,0.6730625992124016
54,55,2015-02-24,1.0,0.7760690214931042,0.9207048596062155,0.6489770174456954,0.6419334933506692
55,56,2015-02-25,1.0,0.773518969146022,0.946548576344043,0.6478715001191879,0.6602320525341023
56,57,2015-02-26,1.0,0.772471604237918,0.91367766266737,0.6727548237355011,0.6539493660412095
57,58,2015-02-27,1.0,0.7694981606782902,0.9273259716296197,0.6501271811443509,0.6942406946320241
58,59,2015-02-28,1.0,0.787482308550005,0.9205116717230787,0.6595106788527999,0.6551021062489347
59,60,2015-03-01,1.0,0.7782512417445194,0.9411786569905822,0.6609184363441903,0.6810884973359166
60,61,2015-03-02,1.0,0.7571587040598126,0.888903234491382,0.6292498539862212,0.6549464572110495
61,62,2015-03-03,1.0,0.7730317984373333,0.9244007050059618,0.65836423344254,0.6468255310890506
62,63,2015-03-04,1.0,0.8666800801166742,0.9121745769686832,0.6685218889563531,0.6667055183709766
63,64,2015-03-05,1.0,0.8451319663688285,0.9031847641825301,0.6442726849431754,0.6543030050098652
64,65,2015-03-06,1.0,0.7714867701623759,0.9221680375347927,0.6942987484624399,0.6518483602173633
65,66,2015-03-07,1.0,0.7664082209914658,0.894386263010757,0.6513986198757288,0.6864974889321732
66,67,2015-03-08,1.0,0.7634721244549627,0.9267528672082584,0.6420028451988103,0.6351546498273802
67,68,2015-03-09,1.0,0.7592412891868062,0.9370083211376917,0.6615433301182206,0.6782885020209398
68,69,2015-03-10,1.0,0.7972836947376064,0.9422089597968312,0.6440752933136296,0.631844390002677
69,70,2015-03-11,1.0,0.8012835860861824,0.9051947636361241,0.6672818228690438,0.6623346065088676
70,71,2015-03-12,1.0,0.7798783249313601,0.9441919687207303,0.6599908157326543,0.6787538892725209
71,72,2015-03-13,1.0,0.7585201538394832,0.9131831834080659,0.6605777177333061,0.6816045515899575
72,73,2015-03-14,1.0,0.8009219097680548,0.8977423749857661,0.6498236659890392,0.6532453503401829
73,74,2015-03-15,1.0,0.7884499304008291,0.9284627709674961,0.651558261368909,0.6648635033237122
74,75,2015-03-16,1.0,0.800928854714769,0.929007397528488,0.6404280264150118,0.6421880813631572
75,76,2015-03-17,1.0,0.7705717161572543,0.9008137416176417,0.6619351080189584,0.660535562496586
76,77,2015-03-18,1.0,0.772588448660397,0.9457006342566991,0.6684511477242615,0.6638368505001291
77,78,2015-03-19,1.0,0.7795079264173118,0.8782682935567084,0.6521937878616587,0.6472990859198158
78,79,2015-03-20,1.0,0.7815187547022282,0.93530059957111,0.6600957668913239,0.6452509609664219
79,80,2015-03-21,1.0,0.7550548762517988,0.9245924550867447,0.654940735302755,0.6662596463718495
80,81,2015-03-22,1.0,0.775054833430949,0.8834152052557215,0.6412753578681374,0.6204295123133318
81,82,2015-03-23,1.0,0.7961630923018572,0.8990417392394356,0.6689214165288037,0.6909242178065665
82,83,2015-03-24,1.0,0.7731073461042173,0.9034122391727295,0.6612815941363233,0.6401468533311323
83,84,2015-03-25,1.0,0.7741705071950448,0.9324393061945158,0.6429768207371507,0.6725290033053077
84,85,2015-03-26,1.0,0.7741784767363956,0.9393348696145178,0.662565433938505,0.6591351428347187
85,86,2015-03-27,1.0,0.7924903435081181,0.9249629167037978,0.649849057006866,0.652522429328695
86,87,2015-03-28,1.0,0.7676052316340015,0.9399541970248614,0.6848443652166044,0.6424410255449164
87,88,2015-03-29,1.0,0.7849081630602811,0.9049920850198949,0.6655853940092172,0.6677971399561252
88,89,2015-03-30,1.0,0.7835645261016629,0.8946354627575613,0.6632917807596104,0.6529373186895426
89,90,2015-03-31,1.0,0.7917709014583991,0.9128708565525234,0.6461523225149571,0.6641561218172605
90,91,2015-04-01,1.0,0.780767781079775,0.909074576573308,0.6527313925294009,0.6598526669431852
91,92,2015-04-02,1.0,0.7762386041897441,0.9287115073928274,0.6573938727734618,0.6704713837557343
92,93,2015-04-03,1.0,0.7798622861588869,0.9217346235818095,0.6530390758931958,0.6415083527899607
93,94,2015-04-04,1.0,0.7965349577128352,0.9475974631256223,0.6440241170365306,0.6653972378328222
94,95,2015-04-05,1.0,0.7744951657580548,0.8752934110907297,0.6549317757951544,0.6630172410320161
95,96,2015-04-06,1.0,0.7649300827506376,0.9078853193606372,0.6740137239540878,0.6529485687350043
96,97,2015-04-07,1.0,0.7920360207434449,0.9290992501553288,0.6584504589944403,0.6444227826263893
97,98,2015-04-08,1.0,0.7885271793867943,0.9395870273357765,0.6441788908397696,0.6562514926828128
98,99,2015-04-09,1.0,0.8778030732765988,0.9568321006626908,0.644947051144868,0.6844352537334605
99,100,2015-04-10,1.0,0.846479068423787,0.92546308652515,0.6604727484489191,0.665183618588787
100,101,2015-04-11,1.0,0.739317127713359,0.9354426434445133,0.6452038642167742,0.6669423493385135
101,102,2015-04-12,1.0,0.7871334081384955,0.9255485095202403,0.6638255298788663,0.6682349359258366
102,103,2015-04-13,1.0,0.7754012811928607,0.9308564567737033,0.8174685868079311,0.6546661946869909
103,104,2015-04-14,1.0,0.7711143175875033,0.925613274295723,0.8233788443726712,0.6439382261177391
104,105,2015-04-15,1.0,0.7712237528061157,0.9373260334375105,0.6365612459200404,0.6281591296794379
105,106,2015-04-16,1.0,0.7954494410263969,0.9104987828521874,0.6460853141069169,0.6605244909171609
106,107,2015-04-17,1.0,0.7841901656874101,0.9326313035252726,0.6541537589230682,0.6352993515921906
107,108,2015-04-18,1.0,0.7729258383015679,0.7394529717425287,0.6719314427861521,0.6412312855060534
108,109,2015-04-19,1.0,0.7818775989055923,0.7595683236041388,0.6729013455322234,0.6591211339415473
109,110,2015-04-20,1.0,0.7736646547013867,0.8842082987242716,0.6552273345415008,0.684352980340607
110,111,2015-04-21,1.0,0.775474900689134,0.9324376363018094,0.6497292115452691,0.6452247153207462
111,112,2015-04-22,1.0,0.7784956299185188,0.9147622568025053,0.6434672079243229,0.6270095943598127
112,113,2015-04-23,1.0,0.7738022042235002,0.9089794297287368,0.6337426592018993,0.662041761702313
113,114,2015-04-24,1.0,0.790342124749703,0.9064321234484742,0.6535515898423396,0.6794925312637142
114,115,2015-04-25,1.0,0.7726691705479947,0.927417469866058,0.6591083950560519,0.628910907781875
115,116,2015-04-26,1.0,0.7640693051141056,0.93134472620804,0.6576834483832195,0.65664787789622
116,117,2015-04-27,1.0,0.7843887261894473,0.8989861461474947,0.636030462039963,0.6427466386309576
117,118,2015-04-28,1.0,0.7726357869272872,0.8749284337754182,0.6548587082567793,0.6547989277813384
118,119,2015-04-29,1.0,0.772422839572526,0.9345448436283418,0.6523935737709268,0.6402596577625764
119,120,2015-04-30,1.0,0.7946974272018961,0.9113228554390101,0.6652191643855198,0.6473343935137144
120,121,2015-05-01,1.0,0.790952507870068,0.9361127559153483,0.6536479545197258,0.6687758894536724
121,122,2015-05-02,1.0,0.7863615087326828,0.9248268878898499,0.6640966380948149,0.6701467819835556
122,123,2015-05-03,1.0,0.7656471254207977,0.9190287132537747,0.6673636458487502,0.6692378450153982
123,124,2015-05-04,1.0,0.7863562197413457,0.8874962552027585,0.6615837755482605,0.6402454537843948
124,125,2015-05-05,1.0,0.7794084865803694,0.9106525381076069,0.6519543237871384,0.6922990393118161
125,126,2015-05-06,1.0,0.7851924088047604,0.9412553065194269,0.6317830784703315,0.6757376586879765
126,127,2015-05-07,1.0,0.7720459719293795,0.9425100620905165,0.6697024003481791,0.6718967938413911
127,128,2015-05-08,1.0,0.7783909508922273,0.9189123057532529,0.6451020662407339,0.7002801543914962
128,129,2015-05-09,1.0,0.7740639815108173,0.9146470554231232,0.6601332769723359,0.8340300405848696
129,130,2015-05-10,1.0,0.776748389989466,0.9007317387070141,0.6444842193413671,0.770620642543642
130,131,2015-05-11,1.0,0.7695527588940813,0.9194996841890227,0.6509215683540792,0.6820907866696522
131,132,2015-05-12,1.0,0.7875322791122329,0.9177803677325403,0.6540937867644407,0.6679305930273545
132,133,2015-05-13,1.0,0.7826180298049332,0.9038279745120125,0.6652319477467996,0.6438036846190945
133,134,2015-05-14,1.0,0.7895254275334361,0.9002898796805265,0.6536246619414895,0.6557571597561109
134,135,2015-05-15,1.0,0.7713474952830782,0.9115432207323003,0.6648710953824603,0.6688128180588734
135,136,2015-05-16,1.0,0.7805800775955143,0.9361495543994574,0.6641007390928843,0.6949314544453538
136,137,2015-05-17,1.0,0.7728897821423268,0.8894627161549539,0.6865264020587921,0.659377932840243
137,138,2015-05-18,1.0,0.7855141466956119,0.9008497186019726,0.6438553770210371,0.6486018808493057
138,139,2015-05-19,1.0,0.7729394191525701,0.8955719326182744,0.6592891734063548,0.6666563486103142
139,140,2015-05-20,1.0,0.7678478258423846,0.9336534870490082,0.6535741692442267,0.6665170607769325
140,141,2015-05-21,1.0,0.7785658965962718,0.9104488088665803,0.7107126714192088,0.6670284236308305
141,142,2015-05-22,1.0,0.7694928793801988,0.9253470692065735,0.8232767944032253,0.638696051137832
142,143,2015-05-23,1.0,0.7629266551549212,0.9005939073013719,0.794412295087258,0.6712375916077901
143,144,2015-05-24,1.0,0.7583041955931757,0.907479443791151,0.6391550305141538,0.6811730902990889
144,145,2015-05-25,1.0,0.7776151633662577,0.9071871356479563,0.6473538764967663,0.6542398558842109
145,146,2015-05-26,1.0,0.7575566704437263,0.9085786868788529,0.6897784480500769,0.6762895597288446
146,147,2015-05-27,1.0,0.7772022151944453,0.911602132847477,0.6592801959826273,0.6921387381791534
147,148,2015-05-28,1.0,0.7986096164849248,0.8956289022958864,0.6699827306187919,0.652374064468452
148,149,2015-05-29,1.0,0.7793118712542689,0.9275257353458898,0.6660185790902929,0.6800492214157147
149,150,2015-05-30,1.0,0.7645282529107882,0.9190354783966426,0.6566355072951964,0.6560118256459643
150,151,2015-05-31,1.0,0.7667558847983791,0.929483198138685,0.6695266967525111,0.6937095235613008
151,152,2015-06-01,1.0,0.7637508720566123,0.8434863942365087,0.6760789051111309,0.6519315465513978
152,153,2015-06-02,1.0,0.7700970761291598,0.7572095082757688,0.657569787789994,0.6251953120314927
153,154,2015-06-03,1.0,0.780308191531317,0.8381063842334961,0.6425847190510258,0.6679640785765866
154,155,2015-06-04,1.0,0.7707209498298908,0.9001785074384491,0.7802436829483392,0.6504841193043515
155,156,2015-06-05,1.0,0.7685512358389214,0.9103531063843302,0.8353955104888627,0.6518243789537341
156,157,2015-06-06,1.0,0.8313291751169771,0.9040708440023372,0.7030351808177512,0.6661692297807056
157,158,2015-06-07,1.0,0.8724850382306923,0.9249127772576549,0.6571335747283747,0.6691411252872463
158,159,2015-06-08,1.0,0.827791701973105,0.899760811964609,0.6472877045887767,0.6459082724901506
159,160,2015-06-09,1.0,0.7701974993197821,0.9241884991545635,0.6789503347867796,0.6591564230811296
160,161,2015-06-10,1.0,0.7657146511064624,0.9225294382479126,0.6643211615053655,0.6420825858199253
161,162,2015-06-11,1.0,0.774375596624953,0.9166282730164128,0.6653961104096255,0.6512881075493417
162,163,2015-06-12,1.0,0.7789468183426776,0.9043229397422397,0.6446425188195024,0.6642172069010962
163,164,2015-06-13,1.0,0.7650922744002792,0.8775399463946087,0.6637495262898425,0.6550435770794041
164,165,2015-06-14,1.0,0.7812940660286568,0.9313879188108326,0.6326666008361006,0.679542586551433
165,166,2015-06-15,1.0,0.7809502517967141,0.9322936560657625,0.6477962270814873,0.644353458863398
166,167,2015-06-16,1.0,0.7964401682380798,0.9522499630041422,0.6432154088216268,0.660083858040984
167,168,2015-06-17,1.0,0.7829049881754241,0.9448745727830618,0.6641914447705319,0.8346286593687418
168,169,2015-06-18,1.0,0.7810768464366581,0.9394346666263854,0.6675065725626435,0.7886404129493078
169,170,2015-06-19,1.0,0.7940869994484723,0.9199402754486656,0.6601093538539875,0.6487783717433471
170,171,2015-06-20,1.0,0.7733584066589378,0.8930274624619822,0.6618779895271738,0.6777660186801114
171,172,2015-06-21,1.0,0.7728317165672949,0.910127440456466,0.6714410947055961,0.6647256008910577
172,173,2015-06-22,1.0,0.7517076781460733,0.9179896244724993,0.6425108992703432,0.6728185713327228
173,174,2015-06-23,1.0,0.7582061290112251,0.8851840990053377,0.67208284385558,0.6484562994133405
174,175,2015-06-24,1.0,0.7834550909495662,0.9028576068135096,0.6519566027254631,0.641373181047925
175,176,2015-06-25,1.0,0.7717412511855416,0.9102149987493697,0.669477401729989,0.644401440520774
176,177,2015-06-26,1.0,0.7751976011294324,0.9030750103666776,0.6728715672362776,0.6554811570592989
177,178,2015-06-27,1.0,0.7899458550426628,0.8943644869215587,0.6761863279980279,0.6804711493409761
178,179,2015-06-28,1.0,0.7741860509455794,0.878357210949662,0.6475805983259936,0.650901318386488
179,180,2015-06-29,1.0,0.7987585387936582,0.8770362858572954,0.6733627605859254,0.6650780481140518
180,181,2015-06-30,1.0,0.7747281090657431,0.8953809962502521,0.6320334727881428,0.6421160169114468
181,182,2015-07-01,1.0,0.782149954529052,0.9211424925090901,0.6369379899610336,0.6515839021619436
182,183,2015-07-02,1.0,0.7595702776200997,0.8928098321807425,0.642604917825709,0.6427495648557847
183,184,2015-07-03,1.0,0.7715599849696615,0.8871782129037349,0.6353714353988908,0.6747354065808908
184,185,2015-07-04,1.0,0.7772081766570513,0.9269261138153857,0.6480020335670261,0.6807383201050227
185,186,2015-07-05,1.0,0.7828288749546225,0.8919354200625934,0.6726079801354445,0.6549820554058083
186,187,2015-07-06,1.0,0.7650819876412625,0.9155297338883821,0.6699629342694138,0.6022474067173457
187,188,2015-07-07,1.0,0.7627276043112269,0.9404060699979974,0.6756749931654223,0.7619182020312575
188,189,2015-07-08,1.0,0.7621423080430197,0.901979797898695,0.6556193015859867,0.808440166098174
189,190,2015-07-09,1.0,0.7790317994159636,0.8996306098395251,0.6776079756234298,0.7609338515691308
190,191,2015-07-10,1.0,0.7839484302000457,0.9242892511144052,0.6465970860940866,0.6812091411402417
191,192,2015-07-11,1.0,0.7657606327650394,0.9526687022517162,0.7609705764908165,0.6638010406995891
192,193,2015-07-12,1.0,0.7511369794076332,0.912180104009004,0.8263653271839022,0.8213543343010792
193,194,2015-07-13,1.0,0.7423048846761104,0.9267331634140897,0.7071541060701556,0.8133338134796033
194,195,2015-07-14,1.0,0.7834102432085718,0.9630150734084176,0.661621982251159,0.6822197928457246
195,196,2015-07-15,1.0,0.778331417153682,0.9043651151729518,0.6528409663211368,0.6716474778064222
196,197,2015-07-16,1.0,0.7584542417182202,0.9205803971470239,0.6750219422110599,0.6391275362102516
197,198,2015-07-17,1.0,0.7693205808517859,0.9251934965545694,0.6180970710188876,0.6568183560021893
198,199,2015-07-18,1.0,0.773471145265827,0.9144580786344669,0.6490591183620332,0.6504323321575267
199,200,2015-07-19,1.0,0.76360119608515,0.9157354922934213,0.6579949485968264,0.6720575593879925
200,201,2015-07-20,1.0,0.769108141177653,0.908233655847824,0.6615880141827638,0.6706895026905236
201,202,2015-07-21,1.0,0.7750602362981501,0.9238025967567076,0.6678374237329068,0.6464339504204245
202,203,2015-07-22,1.0,0.7749661278460275,0.9094546930673202,0.6791119678206748,0.6467554104887226
203,204,2015-07-23,1.0,0.7649366068241443,0.9176479120071361,0.6618834589871347,0.6812366971824168
204,205,2015-07-24,1.0,0.7761966491639383,0.9186645859751703,0.6895936414940352,0.676823939861064
205,206,2015-07-25,1.0,0.7665625122439431,0.9496770362298267,0.6624610329404376,0.6643222263289952
206,207,2015-07-26,1.0,0.7768017694140106,0.9417845467577464,0.6515678529843673,0.6542966465116753
207,208,2015-07-27,1.0,0.7842728697732133,0.9317870995511482,0.6489176554496092,0.6712757259068945
208,209,2015-07-28,1.0,0.7951699195138477,0.9087044931419347,0.6479840677717689,0.6651273160586595
209,210,2015-07-29,1.0,0.7971909079520108,0.9103340140737263,0.6492897566524695,0.6553183497422866
210,211,2015-07-30,1.0,0.7726084907409086,0.9159854738357465,0.6585090988322684,0.6607386983608716
211,212,2015-07-31,1.0,0.7531017757061067,0.8954499055046072,0.6519513753511165,0.6441974613047745
212,213,2015-08-01,1.0,0.7710801840660508,0.9069069039674529,0.6528270175135336,0.6687698912425846
213,214,2015-08-02,1.0,0.7703427183132145,0.8983112972133886,0.6498919546689325,0.6667934985211693
214,215,2015-08-03,1.0,0.7952770162333846,0.9239404271950544,0.6531106235780624,0.6453237998904505
215,216,2015-08-04,1.0,0.7952865278090111,0.9183450462363644,0.652195096488369,0.6628558143183898
216,217,2015-08-05,1.0,0.789140575676196,0.9030286651274595,0.6678797909751846,0.6514884738447367
217,218,2015-08-06,1.0,0.7802108682342008,0.9180980329139643,0.6815914744347397,0.7138176123443284
218,219,2015-08-07,1.0,0.774417008505592,0.8781236774202851,0.6638005656839667,0.6749219635054389
219,220,2015-08-08,1.0,0.7873764385766548,0.9376681609612932,0.6508409970175942,0.6767950261358164
220,221,2015-08-09,1.0,0.7754190910690936,0.9007811531268892,0.6680568394846705,0.6699769548855687
221,222,2015-08-10,1.0,0.7687411459226267,0.9428191776883972,0.6453264300670093,0.642953796803482
222,223,2015-08-11,1.0,0.7900815863826731,0.9023077790634904,0.6601227786525248,0.6345888187236095
223,224,2015-08-12,1.0,0.77378712842238,0.9249946340829975,0.6398385458738542,0.651009487130736
224,225,2015-08-13,1.0,0.774401308812603,0.9152472968349359,0.6475418199114658,0.6896294282977128
225,226,2015-08-14,1.0,0.7776021453747785,0.9312984355026666,0.6607265855092733,0.6469560836585165
226,227,2015-08-15,1.0,0.7926770637871982,0.8978088690366097,0.6450726748226102,0.6600120139268558
227,228,2015-08-16,1.0,0.7825806094995882,0.9114556598688728,0.6657470136067579,0.6564174119623544
228,229,2015-08-17,1.0,0.7704363916337756,0.923000715655978,0.6730026318614458,0.664963944867157
229,230,2015-08-18,1.0,0.7876483136731548,0.9272064487349034,0.6633052272795561,0.6658026089648021
230,231,2015-08-19,1.0,0.7750342158534678,0.8977393819345426,0.6484678999554195,0.6667279303602427
231,232,2015-08-20,1.0,0.7953814284687587,0.9328944451567202,0.6432813191840175,0.6709165344934832
232,233,2015-08-21,1.0,0.779097284435005,0.9030130442200405,0.6470202812639004,0.6674417815785219
233,234,2015-08-22,1.0,0.760956373137291,0.9716078425449912,0.6352765614150444,0.6604062210376086
234,235,2015-08-23,1.0,0.7630155412971583,0.9257881634195567,0.6773149988847795,0.6611260585130485
235,236,2015-08-24,1.0,0.7815894417493064,0.9049473038892305,0.6421402741995222,0.6628735579590589
236,237,2015-08-25,1.0,0.7874783272393158,0.9011359606655925,0.6551402395428861,0.6706151615338801
237,238,2015-08-26,1.0,0.7856006025970778,0.8927767948387216,0.6506580694508343,0.6769626113547473
238,239,2015-08-27,1.0,0.8013215145775384,0.8843605042260994,0.654270798231678,0.6713658991878523
239,240,2015-08-28,1.0,0.7880592363244235,0.9142870045923172,0.6394297065681968,0.6463328577488576
240,241,2015-08-29,1.0,0.7971852559794828,0.9317155375661993,0.6469277745601802,0.6610361673568141
241,242,2015-08-30,1.0,0.7786694534919449,0.9235747411659592,0.6338442606012747,0.666069311177894
242,243,2015-08-31,1.0,0.7724446317752163,0.8961347904686415,0.6593708610341479,0.8233338860964472
243,244,2015-09-01,1.0,0.7544079180554585,0.8992337993040939,0.6295054239731496,0.9545631163052011
244,245,2015-09-02,1.0,0.768058847886318,0.9149348932490744,0.656822472223774,0.8082081883938365
245,246,2015-09-03,1.0,0.7512012946337314,0.8643890796118224,0.6732898014881783,0.7075225202692055
246,247,2015-09-04,1.0,0.7869703093028928,0.9030436794207447,0.6646898777852456,0.6448063434761527
247,248,2015-09-05,1.0,0.7606401321144131,0.9172773005051412,0.642998895280883,0.6605024253777129
248,249,2015-09-06,1.0,0.7688693362802511,0.9046928229727836,0.6484366358025121,0.6523648127238025
249,250,2015-09-07,1.0,0.7974543850755117,0.78853297872454,0.6458609531328962,0.6211745650057101
250,251,2015-09-08,1.0,0.7691926814583779,0.7059514779955706,0.6520697391683387,0.6693092862466824
251,252,2015-09-09,1.0,0.7941729217151804,0.8966144026489296,0.6303115319551741,0.6622229047496179
252,253,2015-09-10,1.0,0.7699416586274254,0.9355052646650976,0.6495358601968705,0.6359071803511571
253,254,2015-09-11,1.0,0.7816988324987306,0.760520296763194,0.6720006904588075,0.6672531944481767
254,255,2015-09-12,1.0,0.7821540039134169,0.7800646882143547,0.6303881054783299,0.6488685450608193
255,256,2015-09-13,1.0,0.7910590890893128,0.9341230864673199,0.6753151225615708,0.6790288083023263
256,257,2015-09-14,1.0,0.7565549986594859,0.8913165534052286,0.656266142921716,0.6654426224771669
257,258,2015-09-15,1.0,0.7793241307946176,0.8970959759427103,0.632272331121025,0.6669759026922413
258,259,2015-09-16,1.0,0.763342585908275,0.9522239909734187,0.6786485494931758,0.6420551757800265
259,260,2015-09-17,1.0,0.7713264743396573,0.8633658549074363,0.6500713271992813,0.6710827458581909
260,261,2015-09-18,1.0,0.7631679065176242,0.8599019383251463,0.6362678304612562,0.6868286133768035
261,262,2015-09-19,1.0,0.7901060894190988,0.7642854704213685,0.6654774528408712,0.6257380207214116
262,263,2015-09-20,1.0,0.7751143066606502,0.7548847001237441,0.6391077588411825,0.6519441641064432
263,264,2015-09-21,1.0,0.7606218439442403,0.9064630129464116,0.6742554091735208,0.6521777595855693
264,265,2015-09-22,1.0,0.7596332224647783,0.9191548745801482,0.6571450805984,0.6467076946027142
265,266,2015-09-23,1.0,0.775654205847206,0.8847151370060307,0.6401426828219281,0.6838580422720645
266,267,2015-09-24,1.0,0.7498567168989256,0.9029144382285411,0.6611438511511033,0.680407023514426
267,268,2015-09-25,1.0,0.8006341311660234,0.954103067412536,0.6582046902945969,0.6406301600332086
268,269,2015-09-26,1.0,0.7585576069778573,0.9001154409307051,0.6533912747531546,0.6373962585505387
269,270,2015-09-27,1.0,0.7720946319637102,0.8999919357386617,0.6354884418425206,0.6683127064510239
270,271,2015-09-28,1.0,0.7806251662767719,0.9219134843871253,0.6403810433628163,0.6650974856865317
271,272,2015-09-29,1.0,0.7793759478840073,0.9002856748283388,0.6651204856687213,0.6483256174319958
272,273,2015-09-30,1.0,0.8051862781713618,0.9030844435303924,0.6799620390542607,0.6394573579511593
273,274,2015-10-01,1.0,0.7783879831463002,0.9501452061248945,0.6929348882682643,0.658482397520919
274,275,2015-10-02,1.0,0.757405069477472,0.9061893650594706,0.652002839545225,0.624376812155323
275,276,2015-10-03,1.0,0.7757787538990918,0.9295831090479993,0.6631318421716117,0.6527139503959739
